bank,base,cell_index,kind,order,n,pi_label,target_depth,replicate,seed
validation,257841043574753,6,tier1,2,128,medium,0.1,105,3499433001
validation,257841043574753,6,tier1,2,128,medium,0.1,106,3267501295
validation,257841043574753,6,tier1,2,128,medium,0.1,107,686660335
validation,257841043574753,6,tier1,2,128,medium,0.1,108,1362274864
validation,257841043574753,6,tier1,2,128,medium,0.1,109,156353174
validation,257841043574753,6,tier1,2,128,medium,0.1,110,158471287
validation,257841043574753,6,tier1,2,128,medium,0.1,111,1715608428
validation,257841043574753,6,tier1,2,128,medium,0.1,112,1503838196
validation,257841043574753,6,tier1,2,128,medium,0.1,113,2509810372
validation,257841043574753,6,tier1,2,128,medium,0.1,114,1580922066
validation,257841043574753,6,tier1,2,128,medium,0.1,115,3711076327
validation,257841043574753,6,tier1,2,128,medium,0.1,116,3070585596
validation,257841043574753,6,tier1,2,128,medium,0.1,117,2289213369
validation,257841043574753,6,tier1,2,128,medium,0.1,118,805381991
validation,257841043574753,6,tier1,2,128,medium,0.1,119,4016981582
validation,257841043574753,6,tier1,2,128,medium,0.1,120,4072621263
validation,257841043574753,6,tier1,2,128,medium,0.1,121,2748399850
validation,257841043574753,6,tier1,2,128,medium,0.1,122,3361847194
validation,257841043574753,6,tier1,2,128,medium,0.1,123,605263340
validation,257841043574753,6,tier1,2,128,medium,0.1,124,1468159072
validation,257841043574753,6,tier1,2,128,medium,0.1,125,2551032917
validation,257841043574753,6,tier1,2,128,medium,0.1,126,1128941629
validation,257841043574753,6,tier1,2,128,medium,0.1,127,4218459493
validation,257841043574753,6,tier1,2,128,medium,0.1,128,3301718897
validation,257841043574753,6,tier1,2,128,medium,0.1,129,1277822507
validation,257841043574753,6,tier1,2,128,medium,0.1,130,1328061493
validation,257841043574753,6,tier1,2,128,medium,0.1,131,875393678
validation,257841043574753,6,tier1,2,128,medium,0.1,132,1356337224
validation,257841043574753,6,tier1,2,128,medium,0.1,133,160558724
validation,257841043574753,6,tier1,2,128,medium,0.1,134,2088929913
validation,257841043574753,6,tier1,2,128,medium,0.1,135,643852719
validation,257841043574753,6,tier1,2,128,medium,0.1,136,223994173
validation,257841043574753,6,tier1,2,128,medium,0.1,137,2186841145
validation,257841043574753,6,tier1,2,128,medium,0.1,138,4080725853
validation,257841043574753,6,tier1,2,128,medium,0.1,139,617069307
validation,257841043574753,6,tier1,2,128,medium,0.1,140,1711833385
validation,257841043574753,6,tier1,2,128,medium,0.1,141,233488435
validation,257841043574753,6,tier1,2,128,medium,0.1,142,2508694635
validation,257841043574753,6,tier1,2,128,medium,0.1,143,3250373653
validation,257841043574753,6,tier1,2,128,medium,0.1,144,440360962
validation,257841043574753,6,tier1,2,128,medium,0.1,145,74835921
validation,257841043574753,6,tier1,2,128,medium,0.1,146,694930683
validation,257841043574753,6,tier1,2,128,medium,0.1,147,3561902191
validation,257841043574753,6,tier1,2,128,medium,0.1,148,2760318484
validation,257841043574753,6,tier1,2,128,medium,0.1,149,2600810053
validation,257841043574753,6,tier1,2,128,medium,0.1,150,1269659320
validation,257841043574753,6,tier1,2,128,medium,0.1,151,3078333525
validation,257841043574753,6,tier1,2,128,medium,0.1,152,3142180538
validation,257841043574753,6,tier1,2,128,medium,0.1,153,3381400587
validation,257841043574753,6,tier1,2,128,medium,0.1,154,850817115
validation,257841043574753,6,tier1,2,128,medium,0.1,155,845718996
validation,257841043574753,6,tier1,2,128,medium,0.1,156,3693683672
validation,257841043574753,6,tier1,2,128,medium,0.1,157,2123689296
validation,257841043574753,6,tier1,2,128,medium,0.1,158,1326742827
validation,257841043574753,6,tier1,2,128,medium,0.1,159,3721847498
validation,257841043574753,6,tier1,2,128,medium,0.1,160,2536932013
validation,257841043574753,6,tier1,2,128,medium,0.1,161,4205357522
validation,257841043574753,6,tier1,2,128,medium,0.1,162,3640543166
validation,257841043574753,6,tier1,2,128,medium,0.1,163,2877484275
validation,257841043574753,6,tier1,2,128,medium,0.1,164,401005632
validation,257841043574753,6,tier1,2,128,medium,0.1,165,4017085351
validation,257841043574753,6,tier1,2,128,medium,0.1,166,4283239425
validation,257841043574753,6,tier1,2,128,medium,0.1,167,2005171873
validation,257841043574753,6,tier1,2,128,medium,0.1,168,1932560753
validation,257841043574753,6,tier1,2,128,medium,0.1,169,1633833218
validation,257841043574753,6,tier1,2,128,medium,0.1,170,3093526014
validation,257841043574753,6,tier1,2,128,medium,0.1,171,2547879261
validation,257841043574753,6,tier1,2,128,medium,0.1,172,2360328993
validation,257841043574753,6,tier1,2,128,medium,0.1,173,2860640380
validation,257841043574753,6,tier1,2,128,medium,0.1,174,3870843935
validation,257841043574753,6,tier1,2,128,medium,0.1,175,2832171332
validation,257841043574753,6,tier1,2,128,medium,0.1,176,280650240
validation,257841043574753,6,tier1,2,128,medium,0.1,177,284942413
validation,257841043574753,6,tier1,2,128,medium,0.1,178,497786488
validation,257841043574753,6,tier1,2,128,medium,0.1,179,3666436728
validation,257841043574753,6,tier1,2,128,medium,0.1,180,3740723634
validation,257841043574753,6,tier1,2,128,medium,0.1,181,2098399399
validation,257841043574753,6,tier1,2,128,medium,0.1,182,1998430771
validation,257841043574753,6,tier1,2,128,medium,0.1,183,1877004312
validation,257841043574753,6,tier1,2,128,medium,0.1,184,646770660
validation,257841043574753,6,tier1,2,128,medium,0.1,185,1917051245
validation,257841043574753,6,tier1,2,128,medium,0.1,186,287289320
validation,257841043574753,6,tier1,2,128,medium,0.1,187,3118074668
validation,257841043574753,6,tier1,2,128,medium,0.1,188,1573003
validation,257841043574753,6,tier1,2,128,medium,0.1,189,2391300802
validation,257841043574753,6,tier1,2,128,medium,0.1,190,350352375
validation,257841043574753,6,tier1,2,128,medium,0.1,191,1422628754
validation,257841043574753,6,tier1,2,128,medium,0.1,192,3353610332
validation,257841043574753,6,tier1,2,128,medium,0.1,193,764235689
validation,257841043574753,6,tier1,2,128,medium,0.1,194,3773338711
validation,257841043574753,6,tier1,2,128,medium,0.1,195,100294327
validation,257841043574753,6,tier1,2,128,medium,0.1,196,1366655823
validation,257841043574753,6,tier1,2,128,medium,0.1,197,1069899909
validation,257841043574753,6,tier1,2,128,medium,0.1,198,2385035311
validation,257841043574753,6,tier1,2,128,medium,0.1,199,1095655149
validation,257841043574753,6,tier1,2,128,medium,0.1,200,2493965318
validation,257841043574753,6,tier1,2,128,medium,0.1,201,3994362226
validation,257841043574753,6,tier1,2,128,medium,0.1,202,727502597
validation,257841043574753,6,tier1,2,128,medium,0.1,203,3890096398
validation,257841043574753,6,tier1,2,128,medium,0.1,204,3555053386
validation,257841043574753,6,tier1,2,128,medium,0.1,205,750243082
validation,257841043574753,6,tier1,2,128,medium,0.1,206,1256283972
validation,257841043574753,6,tier1,2,128,medium,0.1,207,2586406655
validation,257841043574753,6,tier1,2,128,medium,0.1,208,1630551815
validation,257841043574753,6,tier1,2,128,medium,0.1,209,3667458839
validation,257841043574753,6,tier1,2,128,medium,0.1,210,4069187900
validation,257841043574753,6,tier1,2,128,medium,0.1,211,291211836
validation,257841043574753,6,tier1,2,128,medium,0.1,212,286708781
validation,257841043574753,6,tier1,2,128,medium,0.1,213,1233102888
validation,257841043574753,6,tier1,2,128,medium,0.1,214,2977956903
validation,257841043574753,6,tier1,2,128,medium,0.1,215,3977003987
validation,257841043574753,6,tier1,2,128,medium,0.1,216,1661874738
validation,257841043574753,6,tier1,2,128,medium,0.1,217,4027507627
validation,257841043574753,6,tier1,2,128,medium,0.1,218,777833419
validation,257841043574753,6,tier1,2,128,medium,0.1,219,274005720
validation,257841043574753,6,tier1,2,128,medium,0.1,220,1497232551
validation,257841043574753,6,tier1,2,128,medium,0.1,221,4077941746
validation,257841043574753,6,tier1,2,128,medium,0.1,222,1122870097
validation,257841043574753,6,tier1,2,128,medium,0.1,223,871478779
validation,257841043574753,6,tier1,2,128,medium,0.1,224,1820038280
validation,257841043574753,6,tier1,2,128,medium,0.1,225,2577632751
validation,257841043574753,6,tier1,2,128,medium,0.1,226,805547186
validation,257841043574753,6,tier1,2,128,medium,0.1,227,1215881458
validation,257841043574753,6,tier1,2,128,medium,0.1,228,1106607667
validation,257841043574753,6,tier1,2,128,medium,0.1,229,3787976904
validation,257841043574753,6,tier1,2,128,medium,0.1,230,3826257252
validation,257841043574753,6,tier1,2,128,medium,0.1,231,1003898610
validation,257841043574753,6,tier1,2,128,medium,0.1,232,1419110471
validation,257841043574753,6,tier1,2,128,medium,0.1,233,2613873810
validation,257841043574753,6,tier1,2,128,medium,0.1,234,996947547
validation,257841043574753,6,tier1,2,128,medium,0.1,235,119912761
validation,257841043574753,6,tier1,2,128,medium,0.1,236,4053159590
validation,257841043574753,6,tier1,2,128,medium,0.1,237,2175641078
validation,257841043574753,6,tier1,2,128,medium,0.1,238,2255884926
validation,257841043574753,6,tier1,2,128,medium,0.1,239,2786282738
validation,257841043574753,6,tier1,2,128,medium,0.1,240,2556121637
validation,257841043574753,6,tier1,2,128,medium,0.1,241,80379471
validation,257841043574753,6,tier1,2,128,medium,0.1,242,2834381982
validation,257841043574753,6,tier1,2,128,medium,0.1,243,1941391594
validation,257841043574753,6,tier1,2,128,medium,0.1,244,1156865071
validation,257841043574753,6,tier1,2,128,medium,0.1,245,3692855614
validation,257841043574753,6,tier1,2,128,medium,0.1,246,1910595099
validation,257841043574753,6,tier1,2,128,medium,0.1,247,2895566838
validation,257841043574753,6,tier1,2,128,medium,0.1,248,2473951595
validation,257841043574753,6,tier1,2,128,medium,0.1,249,455103333
validation,257841043574753,6,tier1,2,128,medium,0.1,250,1157952600
validation,257841043574753,6,tier1,2,128,medium,0.1,251,1363103299
validation,257841043574753,6,tier1,2,128,medium,0.1,252,3040091072
validation,257841043574753,6,tier1,2,128,medium,0.1,253,2920535545
validation,257841043574753,6,tier1,2,128,medium,0.1,254,1170190209
validation,257841043574753,6,tier1,2,128,medium,0.1,255,3508967673
validation,257841043574753,6,tier1,2,128,medium,0.1,256,112147675
validation,257841043574753,6,tier1,2,128,medium,0.1,257,3149654268
validation,257841043574753,6,tier1,2,128,medium,0.1,258,4133099023
validation,257841043574753,6,tier1,2,128,medium,0.1,259,3926000240
validation,257841043574753,6,tier1,2,128,medium,0.1,260,181235427
validation,257841043574753,6,tier1,2,128,medium,0.1,261,3431300404
validation,257841043574753,6,tier1,2,128,medium,0.1,262,830895133
validation,257841043574753,6,tier1,2,128,medium,0.1,263,1007165623
validation,257841043574753,6,tier1,2,128,medium,0.1,264,1010938587
validation,257841043574753,6,tier1,2,128,medium,0.1,265,3669226201
validation,257841043574753,6,tier1,2,128,medium,0.1,266,2245536520
validation,257841043574753,6,tier1,2,128,medium,0.1,267,2968666528
validation,257841043574753,6,tier1,2,128,medium,0.1,268,346054810
validation,257841043574753,6,tier1,2,128,medium,0.1,269,1464489269
validation,257841043574753,6,tier1,2,128,medium,0.1,270,2914025028
validation,257841043574753,6,tier1,2,128,medium,0.1,271,967239428
validation,257841043574753,6,tier1,2,128,medium,0.1,272,3785621417
validation,257841043574753,6,tier1,2,128,medium,0.1,273,4066614905
validation,257841043574753,6,tier1,2,128,medium,0.1,274,3412497157
validation,257841043574753,6,tier1,2,128,medium,0.1,275,3596065949
validation,257841043574753,6,tier1,2,128,medium,0.1,276,670977904
validation,257841043574753,6,tier1,2,128,medium,0.1,277,3092340645
validation,257841043574753,6,tier1,2,128,medium,0.1,278,1752359453
validation,257841043574753,6,tier1,2,128,medium,0.1,279,3742995782
validation,257841043574753,6,tier1,2,128,medium,0.1,280,3238651025
validation,257841043574753,6,tier1,2,128,medium,0.1,281,2882204152
validation,257841043574753,6,tier1,2,128,medium,0.1,282,4173446607
validation,257841043574753,6,tier1,2,128,medium,0.1,283,2610075590
validation,257841043574753,6,tier1,2,128,medium,0.1,284,1504827985
validation,257841043574753,6,tier1,2,128,medium,0.1,285,556599505
validation,257841043574753,6,tier1,2,128,medium,0.1,286,3794234207
validation,257841043574753,6,tier1,2,128,medium,0.1,287,3173910581
validation,257841043574753,6,tier1,2,128,medium,0.1,288,3965338089
validation,257841043574753,6,tier1,2,128,medium,0.1,289,3109260981
validation,257841043574753,6,tier1,2,128,medium,0.1,290,2117719880
validation,257841043574753,6,tier1,2,128,medium,0.1,291,3393792968
validation,257841043574753,6,tier1,2,128,medium,0.1,292,3117311274
validation,257841043574753,6,tier1,2,128,medium,0.1,293,1498355216
validation,257841043574753,6,tier1,2,128,medium,0.1,294,980882345
validation,257841043574753,6,tier1,2,128,medium,0.1,295,4182092575
validation,257841043574753,6,tier1,2,128,medium,0.1,296,3380325405
validation,257841043574753,6,tier1,2,128,medium,0.1,297,3797117582
validation,257841043574753,6,tier1,2,128,medium,0.1,298,2289262080
validation,257841043574753,6,tier1,2,128,medium,0.1,299,1733661590
validation,257841043574753,6,tier1,2,128,medium,0.1,300,1186846927
validation,257841043574753,6,tier1,2,128,medium,0.1,301,3824266170
validation,257841043574753,6,tier1,2,128,medium,0.1,302,4172090227
validation,257841043574753,6,tier1,2,128,medium,0.1,303,2206983349
validation,257841043574753,6,tier1,2,128,medium,0.1,304,1071246408
validation,257841043574753,6,tier1,2,128,medium,0.1,305,3597754627
validation,257841043574753,6,tier1,2,128,medium,0.1,306,1662635633
validation,257841043574753,6,tier1,2,128,medium,0.1,307,1047824537
validation,257841043574753,6,tier1,2,128,medium,0.1,308,3015191654
validation,257841043574753,6,tier1,2,128,medium,0.1,309,1266488274
validation,257841043574753,6,tier1,2,128,medium,0.1,310,3472721302
validation,257841043574753,6,tier1,2,128,medium,0.1,311,1482970348
validation,257841043574753,6,tier1,2,128,medium,0.1,312,2652282315
validation,257841043574753,6,tier1,2,128,medium,0.1,313,3152886743
validation,257841043574753,6,tier1,2,128,medium,0.1,314,1650534455
validation,257841043574753,6,tier1,2,128,medium,0.1,315,2192285453
validation,257841043574753,6,tier1,2,128,medium,0.1,316,2117727454
validation,257841043574753,6,tier1,2,128,medium,0.1,317,307644845
validation,257841043574753,6,tier1,2,128,medium,0.1,318,3728221654
validation,257841043574753,6,tier1,2,128,medium,0.1,319,1673923102
validation,257841043574753,6,tier1,2,128,medium,0.1,320,2194842627
validation,257841043574753,6,tier1,2,128,medium,0.1,321,857803278
validation,257841043574753,6,tier1,2,128,medium,0.1,322,4040964964
validation,257841043574753,6,tier1,2,128,medium,0.1,323,2026529586
validation,257841043574753,6,tier1,2,128,medium,0.1,324,2393642593
validation,257841043574753,6,tier1,2,128,medium,0.1,325,3317492969
validation,257841043574753,6,tier1,2,128,medium,0.1,326,15264376
validation,257841043574753,6,tier1,2,128,medium,0.1,327,3455180427
validation,257841043574753,6,tier1,2,128,medium,0.1,328,3059498958
validation,257841043574753,6,tier1,2,128,medium,0.1,329,3033449073
validation,257841043574753,6,tier1,2,128,medium,0.1,330,2486118071
validation,257841043574753,6,tier1,2,128,medium,0.1,331,1670786250
validation,257841043574753,6,tier1,2,128,medium,0.1,332,1496747542
validation,257841043574753,6,tier1,2,128,medium,0.1,333,3264178083
validation,257841043574753,6,tier1,2,128,medium,0.1,334,2360618604
validation,257841043574753,6,tier1,2,128,medium,0.1,335,1133664353
validation,257841043574753,6,tier1,2,128,medium,0.1,336,2074790984
validation,257841043574753,6,tier1,2,128,medium,0.1,337,1521352728
validation,257841043574753,6,tier1,2,128,medium,0.1,338,2421691328
validation,257841043574753,6,tier1,2,128,medium,0.1,339,4246644578
validation,257841043574753,6,tier1,2,128,medium,0.1,340,2757330563
validation,257841043574753,6,tier1,2,128,medium,0.1,341,2038285725
validation,257841043574753,6,tier1,2,128,medium,0.1,342,3154823113
validation,257841043574753,6,tier1,2,128,medium,0.1,343,1151307742
validation,257841043574753,6,tier1,2,128,medium,0.1,344,1995106958
validation,257841043574753,6,tier1,2,128,medium,0.1,345,3944015968
validation,257841043574753,6,tier1,2,128,medium,0.1,346,1529986681
validation,257841043574753,6,tier1,2,128,medium,0.1,347,835679120
validation,257841043574753,6,tier1,2,128,medium,0.1,348,2145154628
validation,257841043574753,6,tier1,2,128,medium,0.1,349,321303438
validation,257841043574753,6,tier1,2,128,medium,0.1,350,1967547490
validation,257841043574753,6,tier1,2,128,medium,0.1,351,3957663651
validation,257841043574753,6,tier1,2,128,medium,0.1,352,3189618516
validation,257841043574753,6,tier1,2,128,medium,0.1,353,4130261985
validation,257841043574753,6,tier1,2,128,medium,0.1,354,1553121994
validation,257841043574753,6,tier1,2,128,medium,0.1,355,1472981322
validation,257841043574753,6,tier1,2,128,medium,0.1,356,4003454605
validation,257841043574753,6,tier1,2,128,medium,0.1,357,1236591961
validation,257841043574753,6,tier1,2,128,medium,0.1,358,1446268649
validation,257841043574753,6,tier1,2,128,medium,0.1,359,3469936470
validation,257841043574753,6,tier1,2,128,medium,0.1,360,4185475261
validation,257841043574753,6,tier1,2,128,medium,0.1,361,3957380916
validation,257841043574753,6,tier1,2,128,medium,0.1,362,461623783
validation,257841043574753,6,tier1,2,128,medium,0.1,363,3045491394
validation,257841043574753,6,tier1,2,128,medium,0.1,364,3743173997
validation,257841043574753,6,tier1,2,128,medium,0.1,365,1219883408
validation,257841043574753,6,tier1,2,128,medium,0.1,366,4134050629
validation,257841043574753,6,tier1,2,128,medium,0.1,367,933511424
validation,257841043574753,6,tier1,2,128,medium,0.1,368,2494707606
validation,257841043574753,6,tier1,2,128,medium,0.1,369,2813857974
validation,257841043574753,6,tier1,2,128,medium,0.1,370,1844296716
validation,257841043574753,6,tier1,2,128,medium,0.1,371,1644765909
validation,257841043574753,6,tier1,2,128,medium,0.1,372,2077370254
validation,257841043574753,6,tier1,2,128,medium,0.1,373,1750939814
validation,257841043574753,6,tier1,2,128,medium,0.1,374,3441063907
validation,257841043574753,6,tier1,2,128,medium,0.1,375,332155015
validation,257841043574753,6,tier1,2,128,medium,0.1,376,1102692780
validation,257841043574753,6,tier1,2,128,medium,0.1,377,3236378240
validation,257841043574753,6,tier1,2,128,medium,0.1,378,2356037557
validation,257841043574753,6,tier1,2,128,medium,0.1,379,3411155605
validation,257841043574753,6,tier1,2,128,medium,0.1,380,3777582662
validation,257841043574753,6,tier1,2,128,medium,0.1,381,371382526
validation,257841043574753,6,tier1,2,128,medium,0.1,382,2110273305
validation,257841043574753,6,tier1,2,128,medium,0.1,383,171661134
validation,257841043574753,6,tier1,2,128,medium,0.1,384,2551935023
validation,257841043574753,6,tier1,2,128,medium,0.1,385,1681421671
validation,257841043574753,6,tier1,2,128,medium,0.1,386,2779967350
validation,257841043574753,6,tier1,2,128,medium,0.1,387,2981730196
validation,257841043574753,6,tier1,2,128,medium,0.1,388,4223496994
validation,257841043574753,6,tier1,2,128,medium,0.1,389,4217500788
validation,257841043574753,6,tier1,2,128,medium,0.1,390,3229803139
validation,257841043574753,6,tier1,2,128,medium,0.1,391,99329546
validation,257841043574753,6,tier1,2,128,medium,0.1,392,666202860
validation,257841043574753,6,tier1,2,128,medium,0.1,393,2453865337
validation,257841043574753,6,tier1,2,128,medium,0.1,394,2437790252
validation,257841043574753,6,tier1,2,128,medium,0.1,395,4089155395
validation,257841043574753,6,tier1,2,128,medium,0.1,396,1781158798
validation,257841043574753,6,tier1,2,128,medium,0.1,397,2179644575
validation,257841043574753,6,tier1,2,128,medium,0.1,398,4277214839
validation,257841043574753,6,tier1,2,128,medium,0.1,399,114908166
validation,257841043574753,6,tier1,2,128,medium,0.1,400,3574080189
validation,257841043574753,6,tier1,2,128,medium,0.1,401,2213628324
validation,257841043574753,6,tier1,2,128,medium,0.1,402,2585741496
validation,257841043574753,6,tier1,2,128,medium,0.1,403,677028343
validation,257841043574753,6,tier1,2,128,medium,0.1,404,771950151
validation,257841043574753,6,tier1,2,128,medium,0.1,405,25051724
validation,257841043574753,6,tier1,2,128,medium,0.1,406,1321692150
validation,257841043574753,6,tier1,2,128,medium,0.1,407,4054968412
validation,257841043574753,6,tier1,2,128,medium,0.1,408,2875520332
validation,257841043574753,6,tier1,2,128,medium,0.1,409,344888288
validation,257841043574753,6,tier1,2,128,medium,0.1,410,548839512
validation,257841043574753,6,tier1,2,128,medium,0.1,411,2368627819
validation,257841043574753,6,tier1,2,128,medium,0.1,412,1611428600
validation,257841043574753,6,tier1,2,128,medium,0.1,413,1084783314
validation,257841043574753,6,tier1,2,128,medium,0.1,414,452310695
validation,257841043574753,6,tier1,2,128,medium,0.1,415,432029649
validation,257841043574753,6,tier1,2,128,medium,0.1,416,3406130019
validation,257841043574753,6,tier1,2,128,medium,0.1,417,3371433695
validation,257841043574753,6,tier1,2,128,medium,0.1,418,1579562479
validation,257841043574753,6,tier1,2,128,medium,0.1,419,810223066
validation,257841043574753,6,tier1,2,128,medium,0.1,420,1354331613
validation,257841043574753,6,tier1,2,128,medium,0.1,421,2506313480
validation,257841043574753,6,tier1,2,128,medium,0.1,422,620944283
validation,257841043574753,6,tier1,2,128,medium,0.1,423,3993552441
validation,257841043574753,6,tier1,2,128,medium,0.1,424,2946654270
validation,257841043574753,6,tier1,2,128,medium,0.1,425,3613150609
validation,257841043574753,6,tier1,2,128,medium,0.1,426,3312728610
validation,257841043574753,6,tier1,2,128,medium,0.1,427,706052362
validation,257841043574753,6,tier1,2,128,medium,0.1,428,114762916
validation,257841043574753,6,tier1,2,128,medium,0.1,429,3732420767
validation,257841043574753,6,tier1,2,128,medium,0.1,430,2882493782
validation,257841043574753,6,tier1,2,128,medium,0.1,431,3757813387
validation,257841043574753,6,tier1,2,128,medium,0.1,432,503630811
validation,257841043574753,6,tier1,2,128,medium,0.1,433,4269735383
validation,257841043574753,6,tier1,2,128,medium,0.1,434,4248171316
validation,257841043574753,6,tier1,2,128,medium,0.1,435,57070122
validation,257841043574753,6,tier1,2,128,medium,0.1,436,2687522279
validation,257841043574753,6,tier1,2,128,medium,0.1,437,2835037906
validation,257841043574753,6,tier1,2,128,medium,0.1,438,68319777
validation,257841043574753,6,tier1,2,128,medium,0.1,439,2722288790
validation,257841043574753,6,tier1,2,128,medium,0.1,440,4273960531
validation,257841043574753,6,tier1,2,128,medium,0.1,441,549436069
validation,257841043574753,6,tier1,2,128,medium,0.1,442,1126606096
validation,257841043574753,6,tier1,2,128,medium,0.1,443,3793885484
validation,257841043574753,6,tier1,2,128,medium,0.1,444,253011309
validation,257841043574753,6,tier1,2,128,medium,0.1,445,3541872531
validation,257841043574753,6,tier1,2,128,medium,0.1,446,3721307454
validation,257841043574753,6,tier1,2,128,medium,0.1,447,2986875886
validation,257841043574753,6,tier1,2,128,medium,0.1,448,4133686734
validation,257841043574753,6,tier1,2,128,medium,0.1,449,720514653
validation,257841043574753,6,tier1,2,128,medium,0.1,450,2605411141
validation,257841043574753,6,tier1,2,128,medium,0.1,451,3403586207
validation,257841043574753,6,tier1,2,128,medium,0.1,452,1349572834
validation,257841043574753,6,tier1,2,128,medium,0.1,453,506901408
validation,257841043574753,6,tier1,2,128,medium,0.1,454,1767173099
validation,257841043574753,6,tier1,2,128,medium,0.1,455,491314676
validation,257841043574753,6,tier1,2,128,medium,0.1,456,2780349277
validation,257841043574753,6,tier1,2,128,medium,0.1,457,180594802
validation,257841043574753,6,tier1,2,128,medium,0.1,458,1920513551
validation,257841043574753,6,tier1,2,128,medium,0.1,459,2877791949
validation,257841043574753,6,tier1,2,128,medium,0.1,460,991446086
validation,257841043574753,6,tier1,2,128,medium,0.1,461,2350293799
validation,257841043574753,6,tier1,2,128,medium,0.1,462,247075642
validation,257841043574753,6,tier1,2,128,medium,0.1,463,3513311014
validation,257841043574753,6,tier1,2,128,medium,0.1,464,2320805457
validation,257841043574753,6,tier1,2,128,medium,0.1,465,3083719933
validation,257841043574753,6,tier1,2,128,medium,0.1,466,3943367574
validation,257841043574753,6,tier1,2,128,medium,0.1,467,3108496844
validation,257841043574753,6,tier1,2,128,medium,0.1,468,1924247117
validation,257841043574753,6,tier1,2,128,medium,0.1,469,3997790670
validation,257841043574753,6,tier1,2,128,medium,0.1,470,1687652760
validation,257841043574753,6,tier1,2,128,medium,0.1,471,1920880198
validation,257841043574753,6,tier1,2,128,medium,0.1,472,2211311341
validation,257841043574753,6,tier1,2,128,medium,0.1,473,3086901127
validation,257841043574753,6,tier1,2,128,medium,0.1,474,1801534632
validation,257841043574753,6,tier1,2,128,medium,0.1,475,2722689281
validation,257841043574753,6,tier1,2,128,medium,0.1,476,918556321
validation,257841043574753,6,tier1,2,128,medium,0.1,477,2111077185
validation,257841043574753,6,tier1,2,128,medium,0.1,478,3419871972
validation,257841043574753,6,tier1,2,128,medium,0.1,479,3999085342
validation,257841043574753,6,tier1,2,128,medium,0.1,480,276569345
validation,257841043574753,6,tier1,2,128,medium,0.1,481,1255893209
validation,257841043574753,6,tier1,2,128,medium,0.1,482,4213090699
validation,257841043574753,6,tier1,2,128,medium,0.1,483,2947387118
validation,257841043574753,6,tier1,2,128,medium,0.1,484,2805004511
validation,257841043574753,6,tier1,2,128,medium,0.1,485,1299053829
validation,257841043574753,6,tier1,2,128,medium,0.1,486,619956261
validation,257841043574753,6,tier1,2,128,medium,0.1,487,152893938
validation,257841043574753,6,tier1,2,128,medium,0.1,488,3834332208
validation,257841043574753,6,tier1,2,128,medium,0.1,489,69012265
validation,257841043574753,6,tier1,2,128,medium,0.1,490,2379011669
validation,257841043574753,6,tier1,2,128,medium,0.1,491,2844613793
validation,257841043574753,6,tier1,2,128,medium,0.1,492,3668156835
validation,257841043574753,6,tier1,2,128,medium,0.1,493,1072087498
validation,257841043574753,6,tier1,2,128,medium,0.1,494,1209027934
validation,257841043574753,6,tier1,2,128,medium,0.1,495,2450730597
validation,257841043574753,6,tier1,2,128,medium,0.1,496,504662470
validation,257841043574753,6,tier1,2,128,medium,0.1,497,203888578
validation,257841043574753,6,tier1,2,128,medium,0.1,498,1132059337
validation,257841043574753,6,tier1,2,128,medium,0.1,499,2973180743
validation,257841043574753,7,tier1,2,128,medium,0.15,0,4026491618
validation,257841043574753,7,tier1,2,128,medium,0.15,1,3518764714
validation,257841043574753,7,tier1,2,128,medium,0.15,2,4265517640
validation,257841043574753,7,tier1,2,128,medium,0.15,3,1832022870
validation,257841043574753,7,tier1,2,128,medium,0.15,4,4003240031
validation,257841043574753,7,tier1,2,128,medium,0.15,5,2147147549
validation,257841043574753,7,tier1,2,128,medium,0.15,6,2516947699
validation,257841043574753,7,tier1,2,128,medium,0.15,7,1513092493
validation,257841043574753,7,tier1,2,128,medium,0.15,8,3135003101
validation,257841043574753,7,tier1,2,128,medium,0.15,9,2421079838
validation,257841043574753,7,tier1,2,128,medium,0.15,10,4004149925
validation,257841043574753,7,tier1,2,128,medium,0.15,11,3122587871
validation,257841043574753,7,tier1,2,128,medium,0.15,12,2839316233
validation,257841043574753,7,tier1,2,128,medium,0.15,13,3299408691
validation,257841043574753,7,tier1,2,128,medium,0.15,14,1398469225
validation,257841043574753,7,tier1,2,128,medium,0.15,15,3541140103
validation,257841043574753,7,tier1,2,128,medium,0.15,16,2054073378
validation,257841043574753,7,tier1,2,128,medium,0.15,17,3522819056
validation,257841043574753,7,tier1,2,128,medium,0.15,18,2766367189
validation,257841043574753,7,tier1,2,128,medium,0.15,19,3139196021
validation,257841043574753,7,tier1,2,128,medium,0.15,20,3194635280
validation,257841043574753,7,tier1,2,128,medium,0.15,21,1176523761
validation,257841043574753,7,tier1,2,128,medium,0.15,22,1044790281
validation,257841043574753,7,tier1,2,128,medium,0.15,23,2517803596
validation,257841043574753,7,tier1,2,128,medium,0.15,24,2375149836
validation,257841043574753,7,tier1,2,128,medium,0.15,25,3675648455
validation,257841043574753,7,tier1,2,128,medium,0.15,26,4019225626
validation,257841043574753,7,tier1,2,128,medium,0.15,27,66387658
validation,257841043574753,7,tier1,2,128,medium,0.15,28,567811608
validation,257841043574753,7,tier1,2,128,medium,0.15,29,1459981972
